Source,Destination,Protocol,Length,Type,Duration,Label
40130,443,1,60,0,82.623853,Benign
443,40130,1,60,1,0.000725,Benign
40130,443,1,52,0,0.00178,Benign
40130,443,3,583,0,0.021605,Benign
443,40130,1,52,1,0.000687,Benign
443,40130,3,255,1,0.000331,Benign
40130,443,1,52,0,0.00145,Benign
40130,443,3,116,0,0.000844,Benign
443,40130,1,52,1,0.006294,Benign
40130,443,1,1401,0,0.001713,Benign
443,40130,5,576,1,0.000032,Benign
40130,443,1,1401,0,0.000317,Benign
443,40130,5,576,1,0.000028,Benign
40130,443,3,180,0,0.000061,Benign
443,40130,1,64,1,0.000586,Benign
40130,443,1,1400,0,0.001644,Benign
40130,443,1,1400,0,0.000056,Benign
40130,443,1,54,0,0.000199,Benign
443,40130,1,64,1,0.000304,Benign
443,40130,1,64,1,0.000037,Benign
443,40130,1,52,1,0.000186,Benign
443,40130,3,1401,1,0.040924,Benign
443,40130,3,558,1,0.000015,Benign
443,40130,3,1401,1,0.000008,Benign
443,40130,3,1401,1,0.000007,Benign
443,40130,3,198,1,0.000004,Benign
443,40130,3,1401,1,0.000042,Benign
443,40130,3,1401,1,0.000008,Benign
443,40130,3,550,1,0.000005,Benign
443,40130,3,79,1,0.00001,Benign
40130,443,1,52,0,0.003788,Benign
40130,443,1,52,0,0.000092,Benign
40130,443,1,52,0,0.000162,Benign
40130,443,1,52,0,0.00046,Benign
40130,443,1,52,0,0.037478,Benign
40130,443,1,60,0,23.110802,Benign
443,40130,1,60,1,0.000748,Benign
40130,443,1,52,0,0.001991,Benign
40130,443,2,569,0,0.003473,Benign
443,40130,1,52,1,0.000621,Benign
443,40130,2,208,1,0.000255,Benign
40130,443,1,52,0,0.001377,Benign
40130,443,2,103,0,0.000876,Benign
443,40130,2,121,1,0.000693,Benign
40130,443,2,120,0,0.001057,Benign
443,40130,2,90,1,0.000617,Benign
40130,443,1,52,0,0.001824,Benign
40130,443,2,90,0,0.000989,Benign
443,40130,1,52,1,0.005462,Benign
40130,443,2,481,0,0.014455,Benign
443,40130,1,52,1,0.000647,Benign
443,40130,2,363,1,0.019563,Benign
443,40130,2,99,1,0.000045,Benign
443,40130,2,148,1,0.000065,Benign
40130,443,1,52,0,0.008732,Benign
443,40130,2,148,1,0.000039,Benign
40130,443,1,64,0,0.001557,Benign
40130,443,2,98,0,0.00006,Benign
443,40130,1,52,1,0.005774,Benign
40130,443,2,193,0,0.151138,Benign
443,40130,1,52,1,0.000618,Benign
443,40130,2,121,1,0.023357,Benign
443,40130,2,99,1,0.000016,Benign
443,40130,2,121,1,0.000043,Benign
40130,443,3,615,0,0.004574,Benign
443,40130,1,52,1,0.000638,Benign
443,40130,1,121,1,0.005114,Benign
40130,443,1,52,0,0.010896,Benign
40130,443,2,98,0,0.000039,Benign
40130,443,1,64,0,0.000188,Benign
443,40130,1,52,1,0.005426,Benign
443,40130,3,895,1,0.028776,Benign
41570,443,1,60,0,0,Benign
41570,443,1,60,0,0.001155,Benign
443,41570,1,60,1,0.006339,Benign
443,41570,1,60,1,0.001048,Benign
41570,443,1,52,0,0.001049,Benign
41570,443,1,52,0,0.000802,Benign
41570,443,2,569,0,0.016265,Benign
41570,443,2,569,0,0.000144,Benign
443,41570,1,52,1,0.007229,Benign
443,41570,1,52,1,0.000124,Benign
443,41570,2,1400,1,0.009057,Benign
443,41570,1,1400,1,0.000085,Benign
443,41570,2,644,1,0.000004,Benign
41570,443,1,52,0,0.002225,Benign
41570,443,1,52,0,0.000329,Benign
41570,443,1,52,0,0.000057,Benign
443,41570,2,642,1,0.012168,Benign
41570,443,1,64,0,0.002135,Benign
41570,443,1,60,0,0.022604,Benign
443,41570,1,60,1,0.007436,Benign
41570,443,1,52,0,0.007893,Benign
41570,443,2,569,0,0.000845,Benign
443,41570,1,52,1,0.007345,Benign
443,41570,2,1400,1,0.009664,Benign
443,41570,1,1400,1,0.000043,Benign
443,41570,2,644,1,0.000003,Benign
41570,443,2,178,0,0.002266,Benign
41570,443,1,52,0,0.001264,Benign
41570,443,1,52,0,0.000349,Benign
41570,443,1,52,0,0.000061,Benign
41570,443,2,178,0,0.00338,Benign
443,41570,2,294,1,0.00267,Benign
443,41570,2,96,1,0.000024,Benign
41570,443,2,191,0,0.003123,Benign
443,41570,2,294,1,0.002196,Benign
443,41570,2,96,1,0.000082,Benign
443,41570,2,90,1,0.005049,Benign
41570,443,2,191,0,0.000291,Benign
41570,443,1,40,0,0.00126,Benign
41570,443,1,40,0,0.000057,Benign
41570,443,1,52,0,0.000377,Benign
41570,443,2,920,0,0.000799,Benign
443,41570,2,90,1,0.00534,Benign
443,41570,2,83,1,0.000036,Benign
443,41570,1,52,1,0.000016,Benign
41570,443,1,40,0,0.003315,Benign
41570,443,1,40,0,0.000335,Benign
41570,443,1,40,0,0.000057,Benign
443,41570,1,52,1,0.038374,Benign
41570,443,2,608,0,0.007733,Benign
443,41570,1,52,1,0.007294,Benign
443,41570,2,856,1,0.074191,Benign
41570,443,1,52,0,0.034758,Benign
443,41570,2,582,1,0.00059,Benign
41570,443,1,52,0,0.002227,Benign
443,41570,2,1367,1,0.011887,Benign
41570,443,1,52,0,0.002649,Benign
41570,443,2,510,0,0.327177,Benign
443,41570,1,52,1,0.007345,Benign
443,41570,2,447,1,0.132026,Benign
41570,443,1,52,0,0.005572,Benign
41570,443,2,887,0,1.326907,Benign
443,41570,1,52,1,0.007405,Benign
443,41570,2,1400,1,0.752169,Benign
443,41570,1,1400,1,0.000019,Benign
443,41570,1,1400,1,0.000003,Benign
443,41570,2,1400,1,0.000003,Benign
443,41570,1,1400,1,0.000002,Benign
443,41570,1,1400,1,0.000041,Benign
443,41570,2,1400,1,0.000004,Benign
443,41570,1,1400,1,0.000002,Benign
443,41570,1,1400,1,0.000114,Benign
443,41570,2,1400,1,0.000005,Benign
443,41570,1,1400,1,0.031907,Benign
41570,443,1,52,0,0.08876,Benign
41570,443,1,52,0,0.00035,Benign
41570,443,1,52,0,0.000056,Benign
41570,443,1,52,0,0.00008,Benign
41570,443,1,52,0,0.000051,Benign
41570,443,1,52,0,0.000235,Benign
41570,443,1,52,0,0.000441,Benign
41570,443,1,52,0,0.000056,Benign
41570,443,1,52,0,0.000033,Benign
41570,443,1,52,0,0.000045,Benign
41570,443,1,52,0,0.002697,Benign
443,41570,1,1400,1,0.00334,Benign
443,41570,2,1400,1,0.000313,Benign
443,41570,1,1400,1,0.000009,Benign
443,41570,1,1400,1,0.000026,Benign
443,41570,2,1400,1,0.000174,Benign
443,41570,1,1400,1,0.000007,Benign
443,41570,1,1400,1,0.000002,Benign
443,41570,2,1400,1,0.000002,Benign
443,41570,1,1400,1,0.000155,Benign
443,41570,1,1400,1,0.000003,Benign
443,41570,2,1400,1,0.000002,Benign
443,41570,1,1400,1,0.000544,Benign
443,41570,1,1400,1,0.00001,Benign
443,41570,2,1400,1,0.000003,Benign
443,41570,1,1400,1,0.000002,Benign
443,41570,1,1400,1,0.000001,Benign
443,41570,2,1400,1,0.000036,Benign
443,41570,1,1400,1,0.000003,Benign
443,41570,1,1400,1,0.000002,Benign
41570,443,1,52,0,0.002606,Benign
443,41570,2,1400,1,0.000051,Benign
443,41570,1,1400,1,0.000004,Benign
41570,443,1,52,0,0.000003,Benign
41570,443,1,52,0,0.000221,Benign
41570,443,1,52,0,0.000262,Benign
41570,443,1,52,0,0.000047,Benign
41570,443,1,52,0,0.004389,Benign
41570,443,1,52,0,0.001219,Benign
41570,443,1,52,0,0.000375,Benign
41570,443,1,52,0,0.000056,Benign
41570,443,1,52,0,0.000033,Benign
41570,443,1,52,0,0.000274,Benign
41570,443,1,52,0,0.000056,Benign
41570,443,1,52,0,0.000033,Benign
41570,443,1,52,0,0.000079,Benign
443,41570,1,1400,1,0.000214,Benign
41570,443,1,52,0,0.000037,Benign
443,41570,2,1400,1,0.000043,Benign
443,41570,1,1400,1,0.000004,Benign
443,41570,1,1400,1,0.000003,Benign
443,41570,2,1400,1,0.000168,Benign
443,41570,2,1400,1,0.00001,Benign
41570,443,1,52,0,0.000288,Benign
41570,443,1,52,0,0.000047,Benign
41570,443,1,52,0,0.000033,Benign
41570,443,1,52,0,0.000027,Benign
443,41570,1,1400,1,0.000002,Benign
443,41570,1,1400,1,0.000004,Benign
443,41570,2,1400,1,0.00001,Benign
443,41570,1,1400,1,0.000002,Benign
41570,443,1,52,0,0.000078,Benign
41570,443,1,52,0,0.000031,Benign
41570,443,1,52,0,0.002486,Benign
41570,443,1,52,0,0.001273,Benign
443,41570,2,1400,1,0.000413,Benign
443,41570,1,1400,1,0.000008,Benign
443,41570,1,1400,1,0.001246,Benign
443,41570,1,1400,1,0.000182,Benign
443,41570,2,1400,1,0.000113,Benign
41570,443,1,52,0,0.000175,Benign
443,41570,1,1400,1,0.000138,Benign
443,41570,1,1400,1,0.000008,Benign
443,41570,2,1400,1,0.000002,Benign
443,41570,1,1400,1,0.000002,Benign
443,41570,1,1400,1,0.000002,Benign
443,41570,2,1400,1,0.000097,Benign
443,41570,1,1400,1,0.000003,Benign
443,41570,2,895,1,0.000002,Benign
41570,443,1,52,0,0.000039,Benign
41570,443,1,52,0,0.000039,Benign
41570,443,1,52,0,0.000029,Benign
41570,443,1,52,0,0.000028,Benign
41570,443,1,52,0,0.000333,Benign
41570,443,1,52,0,0.000054,Benign
41570,443,1,52,0,0.000039,Benign
41570,443,1,52,0,0.002513,Benign
41570,443,1,52,0,0.001981,Benign
41570,443,1,52,0,0.00006,Benign
41570,443,1,52,0,0.000191,Benign
41570,443,1,52,0,0.000056,Benign
41570,443,1,52,0,0.000219,Benign
41570,443,1,52,0,0.000053,Benign
41570,443,1,52,0,0.003359,Benign
41570,443,1,52,0,0.000202,Benign
41570,443,1,52,0,0.000056,Benign
41570,443,1,52,0,0.000182,Benign
41570,443,1,52,0,0.000056,Benign
41570,443,1,52,0,0.0002,Benign
443,41570,1,564,1,0.267332,Benign
41570,443,1,64,0,0.103501,Benign
443,41570,1,564,1,0.00743,Benign
443,41570,1,377,1,0.000009,Benign
41570,443,1,64,0,0.002089,Benign
41570,443,1,64,0,0.000058,Benign
443,41570,1,564,1,0.007299,Benign
443,41570,1,564,1,0.000011,Benign
443,41570,1,377,1,0.000002,Benign
41570,443,1,64,0,0.002198,Benign
41570,443,1,64,0,0.000059,Benign
41570,443,1,52,0,0.000032,Benign
41570,443,2,178,0,0.00349,Benign
41570,443,2,191,0,0.003384,Benign
41570,443,2,416,0,0.002456,Benign
443,41570,2,294,1,0.002262,Benign
443,41570,2,96,1,0.000017,Benign
41570,443,1,40,0,0.002275,Benign
41570,443,1,40,0,0.000057,Benign
443,41570,2,90,1,0.000756,Benign
443,41570,2,83,1,0.000016,Benign
443,41570,1,52,1,0.000004,Benign
443,41570,1,52,1,0.001963,Benign
41570,443,1,40,0,0.00007,Benign
41570,443,1,40,0,0.000057,Benign
41570,443,1,40,0,0.000034,Benign
443,41570,2,705,1,0.108833,Benign
41570,443,1,52,0,0.002366,Benign
41570,443,2,884,0,1.853672,Benign
443,41570,1,52,1,0.007524,Benign
443,41570,2,639,1,0.133208,Benign
41570,443,1,52,0,0.113239,Benign
41570,443,2,1305,0,0.10124,Benign
443,41570,1,52,1,0.007432,Benign
443,41570,2,507,1,0.140199,Benign
41570,443,1,52,0,0.056361,Benign
41570,443,2,845,0,0.235545,Benign
443,41570,1,52,1,0.007351,Benign
443,41570,2,441,1,0.13293,Benign
41570,443,1,52,0,0.004551,Benign
41570,443,2,443,0,0.094082,Benign
443,41570,1,52,1,0.007437,Benign
443,41570,2,289,1,0.125484,Benign
41570,443,1,52,0,0.003125,Benign
41570,443,2,583,0,0.044122,Benign
443,41570,1,52,1,0.007336,Benign
443,41570,2,738,1,0.124001,Benign
41570,443,1,52,0,0.002847,Benign
41570,443,2,447,0,0.094189,Benign
443,41570,1,52,1,0.007367,Benign
443,41570,2,277,1,0.112431,Benign
41570,443,1,52,0,0.002391,Benign
41570,443,2,421,0,0.152192,Benign
443,41570,1,52,1,0.007343,Benign
443,41570,2,268,1,0.108621,Benign
41570,443,1,52,0,0.011615,Benign
41570,443,2,98,0,12.874978,Benign
443,41570,1,52,1,0.007424,Benign
443,41570,2,98,1,0.000017,Benign
41570,443,1,52,0,0.002992,Benign
41570,443,2,808,0,2.526586,Benign
443,41570,1,52,1,0.049143,Benign
443,41570,2,1400,1,0.14529,Benign
443,41570,2,1201,1,0.000043,Benign
41570,443,1,52,0,0.005951,Benign
41570,443,1,52,0,0.000281,Benign
41570,443,2,877,0,7.405856,Benign
443,41570,1,52,1,0.007494,Benign
443,41570,2,257,1,0.127952,Benign
41570,443,1,52,0,0.037227,Benign
41570,443,2,98,0,9.674488,Benign
443,41570,1,52,1,0.00736,Benign
443,41570,2,98,1,0.000053,Benign
41570,443,1,52,0,0.002054,Benign
41570,443,1,1401,0,19.628455,Benign
443,41570,5,576,1,0.000047,Benign
41570,443,1,1401,0,0.001078,Benign
57012,443,1,60,0,0,Benign
443,57012,1,60,1,0.007404,Benign
57012,443,1,52,0,0.001501,Benign
57012,443,2,569,0,0.00161,Benign
443,57012,1,52,1,0.007267,Benign
443,57012,2,393,1,0.001056,Benign
57012,443,1,52,0,0.001592,Benign
57012,443,2,103,0,0.000374,Benign
57012,443,2,1401,0,0.005149,Benign
443,57012,5,576,1,0.000034,Benign
57012,443,1,1400,0,0.001808,Benign
57012,443,1,53,0,0.000259,Benign
443,57012,2,96,1,0.000187,Benign
57012,443,2,1015,0,0.001407,Benign
443,57012,1,52,1,0.005579,Benign
443,57012,2,90,1,0.000197,Benign
443,57012,1,52,1,0.041863,Benign
57012,443,1,52,0,0.001836,Benign
57012,443,2,90,0,0.000295,Benign
443,57012,1,52,1,0.007303,Benign
443,57012,2,514,1,0.067874,Benign
57012,443,1,52,0,0.002534,Benign
57012,443,2,98,0,19.866594,Benign
443,57012,1,52,1,0.007401,Benign
443,57012,2,98,1,0.00002,Benign
57012,443,1,52,0,0.002334,Benign
57012,443,2,98,0,19.990895,Benign
443,57012,2,98,1,0.00799,Benign
57012,443,1,52,0,0.002077,Benign
57012,443,2,98,0,19.990549,Benign
443,57012,2,98,1,0.007464,Benign
57012,443,1,52,0,0.002687,Benign
57012,443,2,98,0,19.988625,Benign
443,57012,2,98,1,0.007424,Benign
57012,443,1,52,0,0.002061,Benign
57012,443,2,98,0,19.991283,Benign
443,57012,2,98,1,0.007747,Benign
57012,443,1,52,0,0.002133,Benign
57012,443,2,98,0,19.989242,Benign
443,57012,2,98,1,0.007425,Benign
57012,443,1,52,0,0.00123,Benign
57012,443,2,98,0,19.992155,Benign
443,57012,2,98,1,0.007452,Benign
57012,443,1,52,0,0.002187,Benign
57012,443,2,98,0,19.990627,Benign
443,57012,2,98,1,0.007411,Benign
57012,443,1,52,0,0.002223,Benign
57012,443,2,98,0,19.990294,Benign
443,57012,2,98,1,0.0074,Benign
57012,443,1,52,0,0.002152,Benign
57012,443,2,98,0,19.990892,Benign
443,57012,2,98,1,0.00752,Benign
57012,443,1,52,0,0.002359,Benign
57012,443,2,98,0,19.988547,Benign
443,57012,2,98,1,0.007495,Benign
57012,443,1,52,0,0.001098,Benign
57012,443,2,98,0,19.99145,Benign
443,57012,2,98,1,0.007518,Benign
57012,443,1,52,0,0.00118,Benign
57012,443,2,98,0,19.991511,Benign
443,57012,2,98,1,0.007884,Benign
57012,443,1,52,0,0.00124,Benign
57012,443,2,98,0,19.990968,Benign
443,57012,2,98,1,0.007431,Benign
57012,443,1,52,0,0.001312,Benign
57012,443,2,98,0,19.991083,Benign
443,57012,2,98,1,0.007406,Benign
57012,443,1,52,0,0.001035,Benign
57012,443,2,83,0,0.130331,Benign
57012,443,1,52,0,0.000057,Benign
443,57012,2,83,1,0.007354,Benign
443,57012,1,52,1,0.000017,Benign
57012,443,1,40,0,0.001263,Benign
57012,443,1,40,0,0.000062,Benign
57012,443,1,60,0,1139.317472,Benign
443,57012,1,60,1,0.007403,Benign
57012,443,1,52,0,0.001249,Benign
57012,443,2,569,0,0.001376,Benign
443,57012,1,52,1,0.00737,Benign
443,57012,2,198,1,0.000265,Benign
57012,443,1,52,0,0.001073,Benign
57012,443,2,103,0,0.000318,Benign
443,57012,2,96,1,0.010116,Benign
57012,443,2,1149,0,0.001525,Benign
443,57012,2,90,1,0.007449,Benign
57012,443,2,90,0,0.00127,Benign
443,57012,1,52,1,0.04771,Benign
443,57012,2,641,1,0.07074,Benign
57012,443,1,52,0,0.038142,Benign
57012,443,2,98,0,19.826203,Benign
443,57012,1,52,1,0.007501,Benign
443,57012,2,98,1,0.000016,Benign
57012,443,1,52,0,0.002327,Benign
57012,443,2,98,0,19.990393,Benign
443,57012,2,98,1,0.008324,Benign
57012,443,1,52,0,0.002098,Benign
57012,443,2,98,0,19.988456,Benign
443,57012,2,98,1,0.008125,Benign
57012,443,1,52,0,0.001484,Benign
57012,443,1,1401,0,3.474781,Benign
443,57012,5,576,1,0.000034,Benign
57012,443,2,248,0,0.000026,Benign
57012,443,1,1400,0,0.002483,Benign
57012,443,1,249,0,0.000059,Benign
443,57012,1,64,1,0.004934,Benign
443,57012,1,64,1,0.002383,Benign
57012,443,2,90,0,0.001592,Benign
443,57012,1,52,1,0.007253,Benign
443,57012,2,447,1,0.124245,Benign
57012,443,1,52,0,0.001714,Benign
57012,443,2,98,0,16.37097,Benign
443,57012,1,52,1,0.007412,Benign
443,57012,2,98,1,0.00002,Benign
57012,443,1,52,0,0.001321,Benign
57012,443,2,98,0,19.991361,Benign
443,57012,2,98,1,0.007455,Benign
57012,443,1,52,0,0.001326,Benign
57012,443,2,98,0,19.991423,Benign
443,57012,2,98,1,0.007461,Benign
57012,443,1,52,0,0.001188,Benign
57012,443,2,98,0,19.9913,Benign
443,57012,2,98,1,0.008892,Benign
57012,443,1,52,0,0.002594,Benign
57012,443,2,98,0,19.988542,Benign
443,57012,2,98,1,0.007971,Benign
57012,443,1,52,0,0.001312,Benign
57012,443,2,98,0,19.99074,Benign
443,57012,2,98,1,0.007805,Benign
57012,443,1,52,0,0.002451,Benign
57012,443,2,98,0,19.990172,Benign
443,57012,2,98,1,0.010931,Benign
57012,443,1,52,0,0.001376,Benign
57012,443,2,98,0,19.987923,Benign
443,57012,2,98,1,0.00786,Benign
57012,443,1,52,0,0.001327,Benign
57012,443,2,98,0,19.990998,Benign
443,57012,2,98,1,0.007428,Benign
57012,443,1,52,0,0.001329,Benign
57012,443,2,98,0,19.991652,Benign
443,57012,2,98,1,0.007456,Benign
57012,443,1,52,0,0.001267,Benign
57012,443,2,98,0,19.990564,Benign
443,57012,2,98,1,0.007804,Benign
57012,443,1,52,0,0.001432,Benign
57012,443,2,98,0,19.990882,Benign
443,57012,2,98,1,0.00788,Benign
57012,443,1,52,0,0.001284,Benign
57012,443,2,98,0,19.990903,Benign
443,57012,2,98,1,0.007885,Benign
57012,443,1,52,0,0.001056,Benign
57012,443,2,98,0,19.990882,Benign
443,57012,2,98,1,0.008118,Benign
57012,443,1,52,0,0.000962,Benign
57012,443,2,98,0,19.990948,Benign
443,57012,2,98,1,0.008003,Benign
57012,443,1,52,0,0.001157,Benign
57012,443,2,83,0,3.623173,Benign
57012,443,1,52,0,0.00006,Benign
443,57012,2,83,1,0.008401,Benign
443,57012,1,52,1,0.000025,Benign
57012,443,1,40,0,0.001084,Benign
57012,443,1,40,0,0.00006,Benign
43898,443,1,60,0,0,Benign
443,43898,1,60,1,0.000757,Benign
43898,443,1,52,0,0.001031,Benign
43898,443,3,569,0,0.001743,Benign
443,43898,1,52,1,0.000595,Benign
443,43898,3,1401,1,0.014893,Benign
443,43898,1,1401,1,0.000017,Benign
443,43898,3,270,1,0.000005,Benign
43898,443,1,52,0,0.001954,Benign
43898,443,1,52,0,0.000059,Benign
43898,443,1,52,0,0.000033,Benign
43898,443,3,116,0,0.009442,Benign
43898,443,3,113,0,0.000836,Benign
443,43898,3,632,1,0.000038,Benign
443,43898,3,83,1,0.000561,Benign
43898,443,1,52,0,0.002546,Benign
43898,443,3,83,0,0.000406,Benign
43898,443,1,1401,0,0.002083,Benign
443,43898,5,576,1,0.000034,Benign
43898,443,3,788,0,0.000027,Benign
443,43898,1,64,1,0.000589,Benign
43898,443,1,1400,0,0.00108,Benign
43898,443,1,789,0,0.000063,Benign
443,43898,1,64,1,0.000586,Benign
443,43898,1,64,1,0.000021,Benign
443,43898,3,291,1,0.211329,Benign
443,43898,3,514,1,0.00002,Benign
443,43898,3,113,1,0.00004,Benign
43898,443,1,52,0,0.002616,Benign
43898,443,3,91,0,0.00178,Benign
443,43898,1,52,1,0.005609,Benign
443,43898,3,108,1,239.994544,Benign
443,43898,1,52,1,0.000017,Benign
43898,443,3,91,0,0.002874,Benign
43898,443,3,76,0,0.000057,Benign
43898,443,1,52,0,0.00003,Benign
443,43898,1,40,1,0.000607,Benign
443,43898,1,40,1,0.000017,Benign
443,43898,1,40,1,0.000004,Benign
43898,443,1,60,0,2191.360025,Benign
443,43898,1,60,1,0.000776,Benign
43898,443,1,52,0,0.000959,Benign
43898,443,2,236,0,0.030841,Benign
443,43898,1,52,1,0.000623,Benign
443,43898,2,1401,1,0.014878,Benign
443,43898,1,1401,1,0.000016,Benign
443,43898,2,198,1,0.000005,Benign
43898,443,1,52,0,0.001223,Benign
43898,443,1,52,0,0.000057,Benign
43898,443,1,52,0,0.000034,Benign
43898,443,2,145,0,1.544637,Benign
443,43898,2,344,1,0.000967,Benign
43898,443,1,52,0,0.001024,Benign
43898,443,1,1401,0,1.323244,Benign
443,43898,5,576,1,0.000046,Benign
43898,443,1,1401,0,0.000027,Benign
443,43898,5,576,1,0.000014,Benign
43898,443,1,1401,0,0.000021,Benign
443,43898,5,576,1,0.000012,Benign
43898,443,1,1401,0,0.00037,Benign
443,43898,5,576,1,0.00003,Benign
43898,443,1,1401,0,0.000349,Benign
443,43898,5,576,1,0.00003,Benign
43898,443,2,370,0,0.000308,Benign
43898,443,1,1400,0,0.000076,Benign
43898,443,1,1400,0,0.000373,Benign
443,43898,1,64,1,0.000254,Benign
443,43898,1,64,1,0.000013,Benign
43898,443,1,1400,0,0.000118,Benign
443,43898,1,64,1,0.000251,Benign
43898,443,1,1400,0,0.000064,Benign
443,43898,1,64,1,0.000313,Benign
43898,443,1,1400,0,0.00009,Benign
43898,443,1,57,0,0.000057,Benign
443,43898,1,64,1,0.000164,Benign
443,43898,1,64,1,0.000419,Benign
443,43898,1,52,1,0.000015,Benign
443,43898,2,1401,1,0.268871,Benign
443,43898,2,1401,1,0.000021,Benign
443,43898,2,1401,1,0.000008,Benign
443,43898,2,1401,1,0.000007,Benign
443,43898,2,1401,1,0.000007,Benign
443,43898,2,1401,1,0.000008,Benign
443,43898,2,1126,1,0.00013,Benign
443,43898,2,86,1,0.000007,Benign
43898,443,1,52,0,0.0011,Benign
43898,443,1,52,0,0.000052,Benign
43898,443,1,52,0,0.000034,Benign
43898,443,1,52,0,0.00039,Benign
43898,443,1,52,0,0.000232,Benign
43898,443,1,52,0,0.000325,Benign
43898,443,1,52,0,0.000232,Benign
43898,443,1,52,0,0.000464,Benign
443,43898,1,52,1,239.997507,Benign
43898,443,1,52,0,0.040786,Benign
43898,443,2,83,0,60.79812,Benign
43898,443,1,52,0,0.00009,Benign
443,43898,1,40,1,0.000696,Benign
45198,443,1,60,0,0,Benign
443,45198,1,60,1,0.000804,Benign
45198,443,1,52,0,0.001514,Benign
45198,443,3,452,0,0.000883,Benign
443,45198,1,52,1,0.000659,Benign
443,45198,3,268,1,0.000626,Benign
443,45198,3,126,1,0.000016,Benign
45198,443,1,52,0,0.001534,Benign
45198,443,1,52,0,0.000045,Benign
45198,443,3,142,0,0.001629,Benign
443,45198,3,217,1,0.000714,Benign
45198,443,1,52,0,0.041978,Benign
45198,443,1,1401,0,0.060018,Benign
443,45198,5,576,1,0.000036,Benign
45198,443,3,801,0,0.000028,Benign
45198,443,3,83,0,0.000042,Benign
443,45198,1,64,1,0.000667,Benign
443,45198,1,64,1,0.000018,Benign
45198,443,1,1400,0,0.000919,Benign
45198,443,1,802,0,0.000057,Benign
443,45198,1,64,1,0.000641,Benign
443,45198,1,52,1,0.000017,Benign
443,45198,3,96,1,0.000312,Benign
45198,443,1,52,0,0.001323,Benign
45198,443,3,994,0,0.064211,Benign
443,45198,3,87,1,0.000944,Benign
45198,443,1,52,0,0.001474,Benign
45198,443,3,371,0,0.35398,Benign
443,45198,3,87,1,0.000904,Benign
45198,443,1,52,0,0.001474,Benign
443,45198,3,908,1,0.037514,Benign
443,45198,3,721,1,0.000029,Benign
443,45198,3,161,1,0.000505,Benign
443,45198,3,1182,1,0.000012,Benign
443,45198,1,1400,1,0.000126,Benign
443,45198,1,53,1,0.000006,Benign
443,45198,1,1400,1,0.000013,Benign
443,45198,1,1400,1,0.000002,Benign
443,45198,1,1400,1,0.000002,Benign
443,45198,1,724,1,0.000065,Benign
443,45198,1,1400,1,0.00001,Benign
443,45198,1,226,1,0.000002,Benign
443,45198,1,1400,1,0.000008,Benign
443,45198,1,1330,1,0.000001,Benign
443,45198,1,1400,1,0.00001,Benign
443,45198,1,1400,1,0.000002,Benign
443,45198,1,1400,1,0.000002,Benign
443,45198,1,125,1,0.000002,Benign
443,45198,1,1400,1,0.000061,Benign
443,45198,1,1400,1,0.000002,Benign
443,45198,1,1400,1,0.000002,Benign
443,45198,1,1400,1,0.000002,Benign
443,45198,1,1400,1,0.000002,Benign
443,45198,1,1400,1,0.000001,Benign
443,45198,1,167,1,0.000002,Benign
443,45198,1,1400,1,0.000011,Benign
443,45198,1,1400,1,0.000002,Benign
443,45198,1,1400,1,0.000002,Benign
443,45198,1,125,1,0.000002,Benign
443,45198,1,1400,1,0.000055,Benign
443,45198,3,126,1,0.000004,Benign
45198,443,1,64,0,0.000213,Benign
45198,443,1,72,0,0.000037,Benign
45198,443,1,80,0,0.000325,Benign
45198,443,1,80,0,0.000266,Benign
45198,443,1,80,0,0.000036,Benign
45198,443,1,80,0,0.000298,Benign
45198,443,1,80,0,0.000058,Benign
